Feature,PFI_importance,Rank,Pipeline_No,Pipeline_R2,Pipeline_Feature_Count,Pipeline_Selector,Pipeline_Root
3.138536339_subadd,0.0058941988714397795,10,20,0.2166432,89,SelectFromLasso,LinearRegression
11.80666970_recessive,0.005725313754254652,11,20,0.2166432,89,SelectFromLasso,LinearRegression
9.76995147_pager,0.005562395578458657,12,20,0.2166432,89,SelectFromLasso,LinearRegression
10.111023465_subadd,0.005545168029647396,13,20,0.2166432,89,SelectFromLasso,LinearRegression
17.28068141_pager,0.005169233447924086,14,20,0.2166432,89,SelectFromLasso,LinearRegression
15.63587058_dominant,0.005026765328123564,15,20,0.2166432,89,SelectFromLasso,LinearRegression
1.186739401_superadd,0.005004593435950045,16,20,0.2166432,89,SelectFromLasso,LinearRegression
12.9313363_recessive,0.004924221168664859,17,20,0.2166432,89,SelectFromLasso,LinearRegression
2.76862297_subadd,0.004802732959319802,18,20,0.2166432,89,SelectFromLasso,LinearRegression
2.133499493_superadd,0.004606128041335986,19,20,0.2166432,89,SelectFromLasso,LinearRegression
5.110329517_superadd,0.004520299600089991,20,20,0.2166432,89,SelectFromLasso,LinearRegression
3.169055566_pager,0.004509145601612884,21,20,0.2166432,89,SelectFromLasso,LinearRegression
18.46454879_overdominant,0.004435339744888796,22,20,0.2166432,89,SelectFromLasso,LinearRegression
17.64081157_pager,0.0043852185990924586,23,20,0.2166432,89,SelectFromLasso,LinearRegression
2.74443143_overdominant,0.004216248541895989,24,20,0.2166432,89,SelectFromLasso,LinearRegression
16.22325948_dominant,0.003948323006501161,25,20,0.2166432,89,SelectFromLasso,LinearRegression
19.55285074_additive,0.0038837727150413635,26,20,0.2166432,89,SelectFromLasso,LinearRegression
20.35391656_subadd,0.003774288312503151,27,20,0.2166432,89,SelectFromLasso,LinearRegression
8.107438950_superadd,0.0037642284982678086,28,20,0.2166432,89,SelectFromLasso,LinearRegression
18.72751765_subadd,0.003748420799935319,29,20,0.2166432,89,SelectFromLasso,LinearRegression
4.22499077_pager,0.0034589188480078493,30,20,0.2166432,89,SelectFromLasso,LinearRegression
13.65684190_superadd,0.0034354373487035838,31,20,0.2166432,89,SelectFromLasso,LinearRegression
18.30511716_additive,0.0032629036251859435,32,20,0.2166432,89,SelectFromLasso,LinearRegression
7.8251796_additive,0.0031953661893892025,33,20,0.2166432,89,SelectFromLasso,LinearRegression
4.112841585_additive,0.0031055084674157882,34,20,0.2166432,89,SelectFromLasso,LinearRegression
12.15189961_dominant,0.003007244819319018,35,20,0.2166432,89,SelectFromLasso,LinearRegression
4.138934139_subadd,0.002987915906881855,36,20,0.2166432,89,SelectFromLasso,LinearRegression
20.24097679_superadd,0.00288996742652459,37,20,0.2166432,89,SelectFromLasso,LinearRegression
6.118047947_recessive,0.002752297366729829,38,20,0.2166432,89,SelectFromLasso,LinearRegression
5.131057609_superadd,0.0026645390523383837,39,20,0.2166432,89,SelectFromLasso,LinearRegression
1.273989259_pager,0.0026057339719886808,40,20,0.2166432,89,SelectFromLasso,LinearRegression
8.75853742_overdominant,0.0026021470516587376,41,20,0.2166432,89,SelectFromLasso,LinearRegression
6.8679887_pager,0.0025677930855527676,42,20,0.2166432,89,SelectFromLasso,LinearRegression
7.10391424_recessive,0.0024967029299459787,43,20,0.2166432,89,SelectFromLasso,LinearRegression
20.7823271_subadd,0.0024623114561732407,44,20,0.2166432,89,SelectFromLasso,LinearRegression
8.116820531_underdominant,0.002345260257761207,45,20,0.2166432,89,SelectFromLasso,LinearRegression
4.75252437_underdominant,0.002307918287090681,46,20,0.2166432,89,SelectFromLasso,LinearRegression
14.87957641_recessive,0.0022784163615635522,47,20,0.2166432,89,SelectFromLasso,LinearRegression
4.160566535_recessive,0.0022412207082446577,48,20,0.2166432,89,SelectFromLasso,LinearRegression
18.81706056_overdominant,0.0022401382394643555,49,20,0.2166432,89,SelectFromLasso,LinearRegression
1.171079015_superadd,0.0021512408174461785,50,20,0.2166432,89,SelectFromLasso,LinearRegression
5.4583860_superadd,0.0021365577794092384,51,20,0.2166432,89,SelectFromLasso,LinearRegression
16.88207567_additive,0.002097403742019369,52,20,0.2166432,89,SelectFromLasso,LinearRegression
19.21861562_pager,0.0020869045830135702,53,20,0.2166432,89,SelectFromLasso,LinearRegression
3.172706091_dominant,0.0020178667310768094,54,20,0.2166432,89,SelectFromLasso,LinearRegression
16.77212706_recessive,0.0019693391032924432,55,20,0.2166432,89,SelectFromLasso,LinearRegression
17.10781090_overdominant,0.0019391702174354764,56,20,0.2166432,89,SelectFromLasso,LinearRegression
14.19872563_overdominant,0.0019125684116660247,57,20,0.2166432,89,SelectFromLasso,LinearRegression
18.12551672_additive,0.0018172884499809228,58,20,0.2166432,89,SelectFromLasso,LinearRegression
5.148286286_recessive,0.0018137465339007107,59,20,0.2166432,89,SelectFromLasso,LinearRegression
19.19153725_superadd,0.0018114064980210664,60,20,0.2166432,89,SelectFromLasso,LinearRegression
13.53275583_subadd,0.0017760496742459254,61,20,0.2166432,89,SelectFromLasso,LinearRegression
10.23275961_pager,0.00172093090306631,62,20,0.2166432,89,SelectFromLasso,LinearRegression
7.89962495_dominant,0.0016368075201050492,63,20,0.2166432,89,SelectFromLasso,LinearRegression
13.110044170_superadd,0.0016237474209832591,64,20,0.2166432,89,SelectFromLasso,LinearRegression
7.36517241_dominant,0.001535172334728492,65,20,0.2166432,89,SelectFromLasso,LinearRegression
5.154297039_subadd,0.0015039756510986635,66,20,0.2166432,89,SelectFromLasso,LinearRegression
12.16572954_pager,0.0014559608117060518,67,20,0.2166432,89,SelectFromLasso,LinearRegression
6.42399012_underdominant,0.001351828981450195,68,20,0.2166432,89,SelectFromLasso,LinearRegression
4.150579079_superadd,0.0012929336959991034,69,20,0.2166432,89,SelectFromLasso,LinearRegression
10.100028759_pager,0.0012587309585425988,70,20,0.2166432,89,SelectFromLasso,LinearRegression
14.20913351_overdominant,0.0012131836378403594,71,20,0.2166432,89,SelectFromLasso,LinearRegression
13.56347352_overdominant,0.0010555752724180879,72,20,0.2166432,89,SelectFromLasso,LinearRegression
9.56027378_overdominant,0.0008888615144590772,73,20,0.2166432,89,SelectFromLasso,LinearRegression
9.45741943_additive,0.0008420879247841528,74,20,0.2166432,89,SelectFromLasso,LinearRegression
7.74445252_subadd,0.0007336774008072644,75,20,0.2166432,89,SelectFromLasso,LinearRegression
14.8082050_subadd,0.0006395602811662338,76,20,0.2166432,89,SelectFromLasso,LinearRegression
1.177130652_subadd,0.000504489685566769,77,20,0.2166432,89,SelectFromLasso,LinearRegression
9.53532432_underdominant,0.00038533153773917083,78,20,0.2166432,89,SelectFromLasso,LinearRegression
17.88395402_recessive,0.0003013963084417204,79,20,0.2166432,89,SelectFromLasso,LinearRegression
4.78630706_pager,0.000257909819581158,80,20,0.2166432,89,SelectFromLasso,LinearRegression
19.30631987_pager,0.00024544393578201484,81,20,0.2166432,89,SelectFromLasso,LinearRegression
17.27251602_additive,0.00022703421146926472,82,20,0.2166432,89,SelectFromLasso,LinearRegression
13.61208000_superadd,0.00017050449622505793,83,20,0.2166432,89,SelectFromLasso,LinearRegression
20.37971642_additive,0.00014424960845142997,84,20,0.2166432,89,SelectFromLasso,LinearRegression
2.70399601_additive,7.273523829376183e-05,85,20,0.2166432,89,SelectFromLasso,LinearRegression
18.34659433_additive,-2.496481189644406e-06,86,20,0.2166432,89,SelectFromLasso,LinearRegression
19.19408529_additive,-3.348916332336027e-05,87,20,0.2166432,89,SelectFromLasso,LinearRegression
1.279164151_recessive,-0.00010069779048143656,88,20,0.2166432,89,SelectFromLasso,LinearRegression
12.2422706_superadd,-0.0005726926311910451,89,20,0.2166432,89,SelectFromLasso,LinearRegression
1.281176430_overdominant,0.01669289232923644,1,21,0.21871382,102,SelectFromLasso,LinearRegression
18.27348077_dominant,0.015048911292099459,2,21,0.21871382,102,SelectFromLasso,LinearRegression
2.60564868_additive,0.008776446410061525,3,21,0.21871382,102,SelectFromLasso,LinearRegression
17.10781090_overdominant,0.008496737785056288,4,21,0.21871382,102,SelectFromLasso,LinearRegression
5.30971262_subadd,0.008057645850420226,5,21,0.21871382,102,SelectFromLasso,LinearRegression
2.74443143_overdominant,0.007490981952076672,6,21,0.21871382,102,SelectFromLasso,LinearRegression
19.24723067_pager,0.007477905186240341,7,21,0.21871382,102,SelectFromLasso,LinearRegression
10.101261266_heterosis,0.006632491416683266,8,21,0.21871382,102,SelectFromLasso,LinearRegression
5.62298826_superadd,0.0066007761709579406,9,21,0.21871382,102,SelectFromLasso,LinearRegression
1.107232224_additive,0.006591145115904295,10,21,0.21871382,102,SelectFromLasso,LinearRegression
1.203085725_subadd,0.00641801016730253,11,21,0.21871382,102,SelectFromLasso,LinearRegression
6.58882740_pager,0.006020117598758308,12,21,0.21871382,102,SelectFromLasso,LinearRegression
17.28068141_pager,0.005873678153830918,13,21,0.21871382,102,SelectFromLasso,LinearRegression
7.129320417_subadd,0.005864603004528185,14,21,0.21871382,102,SelectFromLasso,LinearRegression
4.133507054_superadd,0.0057640523035008585,15,21,0.21871382,102,SelectFromLasso,LinearRegression
13.65684190_superadd,0.00511005176722815,16,21,0.21871382,102,SelectFromLasso,LinearRegression
8.116674965_underdominant,0.005008322802071763,17,21,0.21871382,102,SelectFromLasso,LinearRegression
17.69127482_pager,0.004979472381160297,18,21,0.21871382,102,SelectFromLasso,LinearRegression
9.72455623_recessive,0.004886680171767821,19,21,0.21871382,102,SelectFromLasso,LinearRegression
14.19872563_overdominant,0.004881315081569597,20,21,0.21871382,102,SelectFromLasso,LinearRegression
9.15288700_additive,0.004825128886477823,21,21,0.21871382,102,SelectFromLasso,LinearRegression
12.50496240_superadd,0.004818815842387134,22,21,0.21871382,102,SelectFromLasso,LinearRegression
7.121846015_pager,0.004733725507678519,23,21,0.21871382,102,SelectFromLasso,LinearRegression
12.16572954_pager,0.004726829944551549,24,21,0.21871382,102,SelectFromLasso,LinearRegression
2.122684650_subadd,0.004478819213993997,25,21,0.21871382,102,SelectFromLasso,LinearRegression
9.112434936_dominant,0.004453284574024095,26,21,0.21871382,102,SelectFromLasso,LinearRegression
6.96381267_pager,0.003992501331659883,27,21,0.21871382,102,SelectFromLasso,LinearRegression
12.29978956_subadd,0.003941673846291837,28,21,0.21871382,102,SelectFromLasso,LinearRegression
16.59065040_overdominant,0.0039303938925051626,29,21,0.21871382,102,SelectFromLasso,LinearRegression
8.103530608_superadd,0.003930293195908801,30,21,0.21871382,102,SelectFromLasso,LinearRegression
11.75642196_overdominant,0.0037593484781301956,31,21,0.21871382,102,SelectFromLasso,LinearRegression
19.48696090_additive,0.003670435407684538,32,21,0.21871382,102,SelectFromLasso,LinearRegression
4.158152923_pager,0.003511477548757873,33,21,0.21871382,102,SelectFromLasso,LinearRegression
1.187122505_subadd,0.0034247670838440324,34,21,0.21871382,102,SelectFromLasso,LinearRegression
20.35391656_subadd,0.0033904293640296614,35,21,0.21871382,102,SelectFromLasso,LinearRegression
2.100733429_additive,0.003383550988249133,36,21,0.21871382,102,SelectFromLasso,LinearRegression
1.127262513_dominant,0.003237570325833927,37,21,0.21871382,102,SelectFromLasso,LinearRegression
7.98989872_dominant,0.0030650080329558582,38,21,0.21871382,102,SelectFromLasso,LinearRegression
5.59886544_subadd,0.003053665237022347,39,21,0.21871382,102,SelectFromLasso,LinearRegression
15.63587058_dominant,0.003044152974155333,40,21,0.21871382,102,SelectFromLasso,LinearRegression
11.26234051_additive,0.0029406201592455205,41,21,0.21871382,102,SelectFromLasso,LinearRegression
7.81276016_subadd,0.0029237219297916037,42,21,0.21871382,102,SelectFromLasso,LinearRegression
11.87002894_overdominant,0.002894895430859573,43,21,0.21871382,102,SelectFromLasso,LinearRegression
14.3671220_additive,0.002853319570114372,44,21,0.21871382,102,SelectFromLasso,LinearRegression
16.79462142_additive,0.002542145173810242,45,21,0.21871382,102,SelectFromLasso,LinearRegression
3.28950778_pager,0.0024749482979662253,46,21,0.21871382,102,SelectFromLasso,LinearRegression
8.85073977_superadd,0.0024602325075820564,47,21,0.21871382,102,SelectFromLasso,LinearRegression
16.2858981_underdominant,0.0023885672624380104,48,21,0.21871382,102,SelectFromLasso,LinearRegression
6.42380020_pager,0.0023628962374992513,49,21,0.21871382,102,SelectFromLasso,LinearRegression
3.172507800_dominant,0.002361109568839944,50,21,0.21871382,102,SelectFromLasso,LinearRegression
6.51897040_pager,0.0022158395349624817,51,21,0.21871382,102,SelectFromLasso,LinearRegression
14.87957641_recessive,0.0021704497266238874,52,21,0.21871382,102,SelectFromLasso,LinearRegression
17.34811354_additive,0.0021460174021488664,53,21,0.21871382,102,SelectFromLasso,LinearRegression
9.9618359_superadd,0.0021224595757216493,54,21,0.21871382,102,SelectFromLasso,LinearRegression
15.66808392_pager,0.002118035335907782,55,21,0.21871382,102,SelectFromLasso,LinearRegression
15.23852931_subadd,0.002009982427902216,56,21,0.21871382,102,SelectFromLasso,LinearRegression
16.77212706_recessive,0.0017854660544311275,57,21,0.21871382,102,SelectFromLasso,LinearRegression
18.23996541_additive,0.0017583643729849208,58,21,0.21871382,102,SelectFromLasso,LinearRegression
14.14905098_additive,0.0017325773150302893,59,21,0.21871382,102,SelectFromLasso,LinearRegression
15.58821011_pager,0.0017232356179528985,60,21,0.21871382,102,SelectFromLasso,LinearRegression
9.96404016_recessive,0.0016026154915625402,61,21,0.21871382,102,SelectFromLasso,LinearRegression
13.110044170_superadd,0.0014829194925749167,62,21,0.21871382,102,SelectFromLasso,LinearRegression
2.182812603_additive,0.0014628734472959515,63,21,0.21871382,102,SelectFromLasso,LinearRegression
18.73766023_superadd,0.001452442093139803,64,21,0.21871382,102,SelectFromLasso,LinearRegression
13.91851001_additive,0.0014249792814424577,65,21,0.21871382,102,SelectFromLasso,LinearRegression
9.56368818_pager,0.0014022601813171165,66,21,0.21871382,102,SelectFromLasso,LinearRegression
20.10314525_dominant,0.0013154581306430656,67,21,0.21871382,102,SelectFromLasso,LinearRegression
12.28916309_subadd,0.001144089850957808,68,21,0.21871382,102,SelectFromLasso,LinearRegression
14.83751450_heterosis,0.001126933377581557,69,21,0.21871382,102,SelectFromLasso,LinearRegression
5.127619215_superadd,0.0011085338328198802,70,21,0.21871382,102,SelectFromLasso,LinearRegression
7.34185473_superadd,0.001065462839954615,71,21,0.21871382,102,SelectFromLasso,LinearRegression
14.6592191_underdominant,0.0010633013157214566,72,21,0.21871382,102,SelectFromLasso,LinearRegression
2.46902625_dominant,0.0010623517575225239,73,21,0.21871382,102,SelectFromLasso,LinearRegression
20.10935774_superadd,0.0008474407542024842,74,21,0.21871382,102,SelectFromLasso,LinearRegression
2.256719253_dominant,0.0007632217229001337,75,21,0.21871382,102,SelectFromLasso,LinearRegression
13.56347352_overdominant,0.0007621192986678249,76,21,0.21871382,102,SelectFromLasso,LinearRegression
20.37971642_additive,0.0007248469603039853,77,21,0.21871382,102,SelectFromLasso,LinearRegression
9.64319317_additive,0.0007195464175819066,78,21,0.21871382,102,SelectFromLasso,LinearRegression
2.139723671_overdominant,0.0006884806723707637,79,21,0.21871382,102,SelectFromLasso,LinearRegression
5.71792049_dominant,0.0006063737634343414,80,21,0.21871382,102,SelectFromLasso,LinearRegression
19.19153725_superadd,0.0005954169865313441,81,21,0.21871382,102,SelectFromLasso,LinearRegression
8.53757419_overdominant,0.0005526817645410431,82,21,0.21871382,102,SelectFromLasso,LinearRegression
12.41257972_superadd,0.0004838672098264463,83,21,0.21871382,102,SelectFromLasso,LinearRegression
7.92716677_additive,0.0004802009184294764,84,21,0.21871382,102,SelectFromLasso,LinearRegression
4.78566235_additive,0.00042559343073766075,85,21,0.21871382,102,SelectFromLasso,LinearRegression
8.105476205_overdominant,0.0003699808720866593,86,21,0.21871382,102,SelectFromLasso,LinearRegression
15.61729928_subadd,0.00036494797045246054,87,21,0.21871382,102,SelectFromLasso,LinearRegression
9.49877033_superadd,0.0003566444444057448,88,21,0.21871382,102,SelectFromLasso,LinearRegression
15.20181120_additive,0.00033176402511500227,89,21,0.21871382,102,SelectFromLasso,LinearRegression
2.131258083_subadd,0.0002638931787519283,90,21,0.21871382,102,SelectFromLasso,LinearRegression
2.31706464_superadd,0.00021577490197469796,91,21,0.21871382,102,SelectFromLasso,LinearRegression
2.127984838_subadd,0.00020845615011223838,92,21,0.21871382,102,SelectFromLasso,LinearRegression
14.8082050_subadd,0.0002077048885687527,93,21,0.21871382,102,SelectFromLasso,LinearRegression
2.87087385_underdominant,9.317119534425155e-05,94,21,0.21871382,102,SelectFromLasso,LinearRegression
17.27251602_additive,9.080694575011483e-05,95,21,0.21871382,102,SelectFromLasso,LinearRegression
2.96064909_superadd,7.827124887125337e-05,96,21,0.21871382,102,SelectFromLasso,LinearRegression
13.17925333_recessive,5.9941212830103565e-05,97,21,0.21871382,102,SelectFromLasso,LinearRegression
7.119123504_overdominant,-9.567333949317525e-05,98,21,0.21871382,102,SelectFromLasso,LinearRegression
7.84331505_underdominant,-0.00010241358985472848,99,21,0.21871382,102,SelectFromLasso,LinearRegression
9.46251949_superadd,-0.0001119089464488976,100,21,0.21871382,102,SelectFromLasso,LinearRegression
3.39941316_overdominant,-0.00011334906568722159,101,21,0.21871382,102,SelectFromLasso,LinearRegression
4.76248362_dominant,-0.00014233529358809727,102,21,0.21871382,102,SelectFromLasso,LinearRegression
1.280666476_superadd,0.012210137598100294,1,22,0.22315955,107,VarianceThreshold,LinearRegression
10.97298540_dominant,0.010305674704983343,2,22,0.22315955,107,VarianceThreshold,LinearRegression
3.138536339_subadd,0.00896828297397868,3,22,0.22315955,107,VarianceThreshold,LinearRegression
1.275707481_subadd,0.008742029447968588,4,22,0.22315955,107,VarianceThreshold,LinearRegression
2.76731838_subadd,0.008085332814623467,5,22,0.22315955,107,VarianceThreshold,LinearRegression
1.107177143_additive,0.007990238367205518,6,22,0.22315955,107,VarianceThreshold,LinearRegression
2.121031354_subadd,0.0076004852247381635,7,22,0.22315955,107,VarianceThreshold,LinearRegression
12.9313363_recessive,0.007172887264229705,8,22,0.22315955,107,VarianceThreshold,LinearRegression
7.143702630_additive,0.0069330680266418,9,22,0.22315955,107,VarianceThreshold,LinearRegression
10.21207998_recessive,0.00659149122581451,10,22,0.22315955,107,VarianceThreshold,LinearRegression
5.131188933_superadd,0.0065771186337145685,11,22,0.22315955,107,VarianceThreshold,LinearRegression
7.89930969_additive,0.006536130912379673,12,22,0.22315955,107,VarianceThreshold,LinearRegression
5.107164735_additive,0.005948633798714976,13,22,0.22315955,107,VarianceThreshold,LinearRegression
17.28068141_pager,0.005923543991859216,14,22,0.22315955,107,VarianceThreshold,LinearRegression
6.50547385_subadd,0.005613442541369739,15,22,0.22315955,107,VarianceThreshold,LinearRegression
9.114839611_pager,0.005551699208597776,16,22,0.22315955,107,VarianceThreshold,LinearRegression
2.39812863_underdominant,0.005014331212484286,17,22,0.22315955,107,VarianceThreshold,LinearRegression
1.203055753_additive,0.005003465223761199,18,22,0.22315955,107,VarianceThreshold,LinearRegression
4.22222996_subadd,0.004929731420246835,19,22,0.22315955,107,VarianceThreshold,LinearRegression
12.5778910_pager,0.00459015262580675,20,22,0.22315955,107,VarianceThreshold,LinearRegression
3.3776017_additive,0.004408168419463887,21,22,0.22315955,107,VarianceThreshold,LinearRegression
5.4686140_superadd,0.004352277305713379,22,22,0.22315955,107,VarianceThreshold,LinearRegression
9.59134010_overdominant,0.004293896454998982,23,22,0.22315955,107,VarianceThreshold,LinearRegression
19.55285074_additive,0.0042179774784562715,24,22,0.22315955,107,VarianceThreshold,LinearRegression
19.24723067_pager,0.004154854884270797,25,22,0.22315955,107,VarianceThreshold,LinearRegression
6.96716286_subadd,0.004140320634283331,26,22,0.22315955,107,VarianceThreshold,LinearRegression
2.241229797_subadd,0.00410446634972526,27,22,0.22315955,107,VarianceThreshold,LinearRegression
10.101261266_heterosis,0.004030281761560703,28,22,0.22315955,107,VarianceThreshold,LinearRegression
2.54480512_heterosis,0.004010973704096319,29,22,0.22315955,107,VarianceThreshold,LinearRegression
5.161296092_heterosis,0.003991795968084081,30,22,0.22315955,107,VarianceThreshold,LinearRegression
20.24097679_superadd,0.003835760680313568,31,22,0.22315955,107,VarianceThreshold,LinearRegression
8.107037389_superadd,0.003815146439412712,32,22,0.22315955,107,VarianceThreshold,LinearRegression
16.58977021_recessive,0.003690945283228142,33,22,0.22315955,107,VarianceThreshold,LinearRegression
10.102826607_heterosis,0.003646826002671758,34,22,0.22315955,107,VarianceThreshold,LinearRegression
15.84085583_overdominant,0.003553906441433732,35,22,0.22315955,107,VarianceThreshold,LinearRegression
8.50800147_underdominant,0.0034914676365272166,36,22,0.22315955,107,VarianceThreshold,LinearRegression
14.3671220_additive,0.003412377481698915,37,22,0.22315955,107,VarianceThreshold,LinearRegression
12.48627838_overdominant,0.003405273881562926,38,22,0.22315955,107,VarianceThreshold,LinearRegression
5.72916242_subadd,0.003333104298070484,39,22,0.22315955,107,VarianceThreshold,LinearRegression
18.30511716_additive,0.0032958289810266685,40,22,0.22315955,107,VarianceThreshold,LinearRegression
18.72751765_subadd,0.0032534789892141648,41,22,0.22315955,107,VarianceThreshold,LinearRegression
5.50887352_subadd,0.0032195249461749596,42,22,0.22315955,107,VarianceThreshold,LinearRegression
14.14905098_additive,0.003216726455678772,43,22,0.22315955,107,VarianceThreshold,LinearRegression
10.107582877_additive,0.003213066856359943,44,22,0.22315955,107,VarianceThreshold,LinearRegression
1.185453508_subadd,0.0030050881554688725,45,22,0.22315955,107,VarianceThreshold,LinearRegression
10.111023465_subadd,0.002910316405084058,46,22,0.22315955,107,VarianceThreshold,LinearRegression
16.79462142_additive,0.002881165557612183,47,22,0.22315955,107,VarianceThreshold,LinearRegression
7.75613588_additive,0.002812809054947348,48,22,0.22315955,107,VarianceThreshold,LinearRegression
2.102790536_additive,0.002651834345923528,49,22,0.22315955,107,VarianceThreshold,LinearRegression
15.58821011_pager,0.0025803031952522483,50,22,0.22315955,107,VarianceThreshold,LinearRegression
11.29625509_subadd,0.0024191216685995687,51,22,0.22315955,107,VarianceThreshold,LinearRegression
8.97287172_additive,0.002409444663937679,52,22,0.22315955,107,VarianceThreshold,LinearRegression
3.50776467_overdominant,0.00231161120430323,53,22,0.22315955,107,VarianceThreshold,LinearRegression
4.156156575_underdominant,0.0022852905603886675,54,22,0.22315955,107,VarianceThreshold,LinearRegression
2.71737664_overdominant,0.0022797299464753593,55,22,0.22315955,107,VarianceThreshold,LinearRegression
18.12305299_underdominant,0.002225044615488461,56,22,0.22315955,107,VarianceThreshold,LinearRegression
9.20482932_additive,0.0022062105426779877,57,22,0.22315955,107,VarianceThreshold,LinearRegression
2.34873613_additive,0.0021468286213171006,58,22,0.22315955,107,VarianceThreshold,LinearRegression
13.54929601_subadd,0.0021194621210195506,59,22,0.22315955,107,VarianceThreshold,LinearRegression
17.34811354_additive,0.002078082682582062,60,22,0.22315955,107,VarianceThreshold,LinearRegression
5.59394089_additive,0.0020395021765049325,61,22,0.22315955,107,VarianceThreshold,LinearRegression
2.259651183_dominant,0.0019306267218670502,62,22,0.22315955,107,VarianceThreshold,LinearRegression
15.63587058_dominant,0.0018198200295987154,63,22,0.22315955,107,VarianceThreshold,LinearRegression
17.88395402_recessive,0.0017910892341351892,64,22,0.22315955,107,VarianceThreshold,LinearRegression
4.160566535_recessive,0.0017376702029766279,65,22,0.22315955,107,VarianceThreshold,LinearRegression
11.74175782_heterosis,0.0016608506104820687,66,22,0.22315955,107,VarianceThreshold,LinearRegression
5.34244674_pager,0.0016198857875126594,67,22,0.22315955,107,VarianceThreshold,LinearRegression
20.10314525_dominant,0.0016072835980667122,68,22,0.22315955,107,VarianceThreshold,LinearRegression
14.10695114_additive,0.0015687279233636408,69,22,0.22315955,107,VarianceThreshold,LinearRegression
5.13367050_recessive,0.001559271916877033,70,22,0.22315955,107,VarianceThreshold,LinearRegression
17.8354362_superadd,0.0014766358807094127,71,22,0.22315955,107,VarianceThreshold,LinearRegression
5.173521711_subadd,0.001388433300500299,72,22,0.22315955,107,VarianceThreshold,LinearRegression
15.20181120_additive,0.0013804700641912603,73,22,0.22315955,107,VarianceThreshold,LinearRegression
11.70270467_subadd,0.0013449682674488296,74,22,0.22315955,107,VarianceThreshold,LinearRegression
9.46197762_superadd,0.0013179054565993164,75,22,0.22315955,107,VarianceThreshold,LinearRegression
18.64235068_additive,0.0012663318187904427,76,22,0.22315955,107,VarianceThreshold,LinearRegression
5.78572555_underdominant,0.0012507465808709829,77,22,0.22315955,107,VarianceThreshold,LinearRegression
12.22375958_heterosis,0.001137502837366723,78,22,0.22315955,107,VarianceThreshold,LinearRegression
18.70811406_recessive,0.001032801424244194,79,22,0.22315955,107,VarianceThreshold,LinearRegression
5.115324888_subadd,0.0008618317278223498,80,22,0.22315955,107,VarianceThreshold,LinearRegression
3.8815230_additive,0.0008384707872117425,81,22,0.22315955,107,VarianceThreshold,LinearRegression
16.88207567_additive,0.0008122623593089517,82,22,0.22315955,107,VarianceThreshold,LinearRegression
11.22961971_heterosis,0.0007653856755064337,83,22,0.22315955,107,VarianceThreshold,LinearRegression
2.63617726_superadd,0.0007182382644851126,84,22,0.22315955,107,VarianceThreshold,LinearRegression
3.5549958_additive,0.000694726600778326,85,22,0.22315955,107,VarianceThreshold,LinearRegression
3.28950778_pager,0.0006883117404035311,86,22,0.22315955,107,VarianceThreshold,LinearRegression
13.56347352_overdominant,0.0006361430668213764,87,22,0.22315955,107,VarianceThreshold,LinearRegression
5.110329517_superadd,0.0005698784023308901,88,22,0.22315955,107,VarianceThreshold,LinearRegression
13.17925333_recessive,0.0004231708517913213,89,22,0.22315955,107,VarianceThreshold,LinearRegression
20.4033053_overdominant,0.0004071213156040787,90,22,0.22315955,107,VarianceThreshold,LinearRegression
19.19153725_superadd,0.0003551192088028388,91,22,0.22315955,107,VarianceThreshold,LinearRegression
5.102725283_recessive,0.00034132413998204104,92,22,0.22315955,107,VarianceThreshold,LinearRegression
20.17612355_dominant,0.0003054169247436067,93,22,0.22315955,107,VarianceThreshold,LinearRegression
17.27251602_additive,0.0003034766711236514,94,22,0.22315955,107,VarianceThreshold,LinearRegression
8.105081975_dominant,0.0002585655336112214,95,22,0.22315955,107,VarianceThreshold,LinearRegression
9.98993846_recessive,0.0002120908939373789,96,22,0.22315955,107,VarianceThreshold,LinearRegression
11.26234051_additive,0.00015773917120518678,97,22,0.22315955,107,VarianceThreshold,LinearRegression
1.273989259_pager,0.00011201491345047332,98,22,0.22315955,107,VarianceThreshold,LinearRegression
12.2422706_superadd,7.697726357003276e-05,99,22,0.22315955,107,VarianceThreshold,LinearRegression
20.40339215_underdominant,1.0363113471356655e-05,100,22,0.22315955,107,VarianceThreshold,LinearRegression
19.19118984_additive,-5.234232317111731e-06,101,22,0.22315955,107,VarianceThreshold,LinearRegression
19.23131906_overdominant,-1.8229104243155934e-05,102,22,0.22315955,107,VarianceThreshold,LinearRegression
2.235456555_underdominant,-3.8725940120099e-05,103,22,0.22315955,107,VarianceThreshold,LinearRegression
9.53327995_pager,-5.046942044999225e-05,104,22,0.22315955,107,VarianceThreshold,LinearRegression
16.77212706_recessive,-0.00013658421034213442,105,22,0.22315955,107,VarianceThreshold,LinearRegression
18.34659433_additive,-0.00014619928908359836,106,22,0.22315955,107,VarianceThreshold,LinearRegression
11.73069512_pager,-0.00026238092019748027,107,22,0.22315955,107,VarianceThreshold,LinearRegression
