Feature,PFI_importance,Rank,Pipeline_No,Pipeline_R2,Pipeline_Feature_Count,Pipeline_Selector,Pipeline_Root
18.34659433_additive,0.003830978830956382,28,22,0.19529781,80,SelectFromLasso,LinearRegression
2.121518535_subadd,0.0036194422897673608,29,22,0.19529781,80,SelectFromLasso,LinearRegression
15.68526626_superadd,0.0036082675210706073,30,22,0.19529781,80,SelectFromLasso,LinearRegression
6.66784042_pager,0.0035422827674296896,31,22,0.19529781,80,SelectFromLasso,LinearRegression
3.9492717_subadd,0.0033339055209078137,32,22,0.19529781,80,SelectFromLasso,LinearRegression
14.87957641_recessive,0.0032775864596870886,33,22,0.19529781,80,SelectFromLasso,LinearRegression
16.77212706_recessive,0.003269889877824339,34,22,0.19529781,80,SelectFromLasso,LinearRegression
16.48471638_dominant,0.003240783756284874,35,22,0.19529781,80,SelectFromLasso,LinearRegression
4.22249781_pager,0.0032240955733097566,36,22,0.19529781,80,SelectFromLasso,LinearRegression
19.55285074_additive,0.003185801249254516,37,22,0.19529781,80,SelectFromLasso,LinearRegression
1.52970787_additive,0.0029798033031206137,38,22,0.19529781,80,SelectFromLasso,LinearRegression
9.110712756_overdominant,0.002963502739212278,39,22,0.19529781,80,SelectFromLasso,LinearRegression
14.3671220_additive,0.002948695122966034,40,22,0.19529781,80,SelectFromLasso,LinearRegression
13.61208000_superadd,0.0028058967439719227,41,22,0.19529781,80,SelectFromLasso,LinearRegression
6.8679887_pager,0.002682508823833856,42,22,0.19529781,80,SelectFromLasso,LinearRegression
14.14550605_dominant,0.002637011440476581,43,22,0.19529781,80,SelectFromLasso,LinearRegression
18.70811406_recessive,0.0025631513556403297,44,22,0.19529781,80,SelectFromLasso,LinearRegression
14.6592191_underdominant,0.0025630269085696444,45,22,0.19529781,80,SelectFromLasso,LinearRegression
1.273878347_additive,0.0025474714165784084,46,22,0.19529781,80,SelectFromLasso,LinearRegression
11.29625509_subadd,0.0023850148455974197,47,22,0.19529781,80,SelectFromLasso,LinearRegression
13.54929601_subadd,0.0023215557777637188,48,22,0.19529781,80,SelectFromLasso,LinearRegression
16.88196154_additive,0.002244473581097686,49,22,0.19529781,80,SelectFromLasso,LinearRegression
20.35391656_subadd,0.002226426384651644,50,22,0.19529781,80,SelectFromLasso,LinearRegression
8.80103160_superadd,0.0022160723663098313,51,22,0.19529781,80,SelectFromLasso,LinearRegression
14.20913351_overdominant,0.0021363270559792537,52,22,0.19529781,80,SelectFromLasso,LinearRegression
12.50496240_superadd,0.002064801841243682,53,22,0.19529781,80,SelectFromLasso,LinearRegression
15.57458300_dominant,0.0019088137992561017,54,22,0.19529781,80,SelectFromLasso,LinearRegression
17.8354362_superadd,0.0018741928595140966,55,22,0.19529781,80,SelectFromLasso,LinearRegression
18.83417929_overdominant,0.0014470859158004334,56,22,0.19529781,80,SelectFromLasso,LinearRegression
14.14905098_additive,0.001354498848112874,57,22,0.19529781,80,SelectFromLasso,LinearRegression
20.37971642_additive,0.0012042996604431666,58,22,0.19529781,80,SelectFromLasso,LinearRegression
2.68768187_overdominant,0.0011714084142029635,59,22,0.19529781,80,SelectFromLasso,LinearRegression
11.84979498_heterosis,0.0009317394381486909,60,22,0.19529781,80,SelectFromLasso,LinearRegression
5.132242670_additive,0.000768330709246906,61,22,0.19529781,80,SelectFromLasso,LinearRegression
1.166630951_subadd,0.0006899246729067354,62,22,0.19529781,80,SelectFromLasso,LinearRegression
2.100875318_subadd,0.0005196787497537136,63,22,0.19529781,80,SelectFromLasso,LinearRegression
17.27251602_additive,0.00036230445840296774,64,22,0.19529781,80,SelectFromLasso,LinearRegression
1.172177172_additive,0.00034517430271042927,65,22,0.19529781,80,SelectFromLasso,LinearRegression
14.83751450_heterosis,0.00032839727881912693,66,22,0.19529781,80,SelectFromLasso,LinearRegression
10.19091263_recessive,0.00017851745849646882,67,22,0.19529781,80,SelectFromLasso,LinearRegression
9.54460198_heterosis,0.0001631907473045291,68,22,0.19529781,80,SelectFromLasso,LinearRegression
19.18894939_superadd,0.00012755613217903526,69,22,0.19529781,80,SelectFromLasso,LinearRegression
18.30511716_additive,0.00010492572328297368,70,22,0.19529781,80,SelectFromLasso,LinearRegression
15.44489271_additive,6.799465640354607e-05,71,22,0.19529781,80,SelectFromLasso,LinearRegression
8.105115340_dominant,3.691146070198936e-05,72,22,0.19529781,80,SelectFromLasso,LinearRegression
2.257373134_heterosis,3.635628401281954e-05,73,22,0.19529781,80,SelectFromLasso,LinearRegression
2.31667357_additive,4.510178648080565e-06,74,22,0.19529781,80,SelectFromLasso,LinearRegression
2.103709760_additive,6.930487785938855e-07,75,22,0.19529781,80,SelectFromLasso,LinearRegression
13.17925333_recessive,-2.56279127337411e-05,76,22,0.19529781,80,SelectFromLasso,LinearRegression
18.87652179_subadd,-2.999449077304428e-05,77,22,0.19529781,80,SelectFromLasso,LinearRegression
4.76056136_superadd,-0.0003401559518969377,78,22,0.19529781,80,SelectFromLasso,LinearRegression
12.2422706_superadd,-0.0006127132547587388,79,22,0.19529781,80,SelectFromLasso,LinearRegression
13.91851001_additive,-0.000753125914999443,80,22,0.19529781,80,SelectFromLasso,LinearRegression
1.281499469_subadd,0.010724182533661452,1,23,0.19650616,87,SelectFromLasso,LinearRegression
17.10781090_overdominant,0.008032522833582682,2,23,0.19650616,87,SelectFromLasso,LinearRegression
19.21861562_pager,0.0068427399336186915,3,23,0.19650616,87,SelectFromLasso,LinearRegression
10.21658055_subadd,0.006634547756063187,4,23,0.19650616,87,SelectFromLasso,LinearRegression
7.3822902_subadd,0.006204953329296833,5,23,0.19650616,87,SelectFromLasso,LinearRegression
13.65684190_superadd,0.005998240379903126,6,23,0.19650616,87,SelectFromLasso,LinearRegression
1.196708325_pager,0.005991668848657377,7,23,0.19650616,87,SelectFromLasso,LinearRegression
1.276766465_subadd,0.005879152469001543,8,23,0.19650616,87,SelectFromLasso,LinearRegression
8.81853236_additive,0.00574440792376724,9,23,0.19650616,87,SelectFromLasso,LinearRegression
16.79462142_additive,0.005574504307309108,10,23,0.19650616,87,SelectFromLasso,LinearRegression
3.111892406_subadd,0.0054816224353327996,11,23,0.19650616,87,SelectFromLasso,LinearRegression
9.72455623_recessive,0.005411326311593198,12,23,0.19650616,87,SelectFromLasso,LinearRegression
9.67962482_subadd,0.005304056232172646,13,23,0.19650616,87,SelectFromLasso,LinearRegression
14.3671220_additive,0.00516932689647074,14,23,0.19650616,87,SelectFromLasso,LinearRegression
2.244184849_superadd,0.005113094461782431,15,23,0.19650616,87,SelectFromLasso,LinearRegression
12.5778910_pager,0.005079639166795317,16,23,0.19650616,87,SelectFromLasso,LinearRegression
17.28068141_pager,0.004973402373321243,17,23,0.19650616,87,SelectFromLasso,LinearRegression
5.110433464_superadd,0.004916507200488115,18,23,0.19650616,87,SelectFromLasso,LinearRegression
4.23005307_pager,0.004873934577440306,19,23,0.19650616,87,SelectFromLasso,LinearRegression
12.28916309_subadd,0.004872187502521208,20,23,0.19650616,87,SelectFromLasso,LinearRegression
15.91052779_underdominant,0.004699970199286877,21,23,0.19650616,87,SelectFromLasso,LinearRegression
20.35391656_subadd,0.004562185814898832,22,23,0.19650616,87,SelectFromLasso,LinearRegression
5.32302904_additive,0.0044857698404144365,23,23,0.19650616,87,SelectFromLasso,LinearRegression
18.65532814_pager,0.004384215180778171,24,23,0.19650616,87,SelectFromLasso,LinearRegression
9.112372720_additive,0.00416721369013055,25,23,0.19650616,87,SelectFromLasso,LinearRegression
17.69127482_pager,0.004081262984293866,26,23,0.19650616,87,SelectFromLasso,LinearRegression
7.36336333_recessive,0.0037825900287671798,27,23,0.19650616,87,SelectFromLasso,LinearRegression
4.145342395_subadd,0.0037779819284131633,28,23,0.19650616,87,SelectFromLasso,LinearRegression
18.230380_additive,0.0036602866495585007,29,23,0.19650616,87,SelectFromLasso,LinearRegression
15.23852931_subadd,0.003503679354102447,30,23,0.19650616,87,SelectFromLasso,LinearRegression
9.1740564_heterosis,0.00341151566510728,31,23,0.19650616,87,SelectFromLasso,LinearRegression
8.119723391_underdominant,0.003339770963029517,32,23,0.19650616,87,SelectFromLasso,LinearRegression
5.50887352_subadd,0.003299500135889477,33,23,0.19650616,87,SelectFromLasso,LinearRegression
11.22961971_heterosis,0.003209142575583048,34,23,0.19650616,87,SelectFromLasso,LinearRegression
2.127002789_recessive,0.0031622720654184643,35,23,0.19650616,87,SelectFromLasso,LinearRegression
9.73850109_additive,0.0031330616826201786,36,23,0.19650616,87,SelectFromLasso,LinearRegression
11.74175782_heterosis,0.0029897521744631306,37,23,0.19650616,87,SelectFromLasso,LinearRegression
10.107646907_superadd,0.002907671013604438,38,23,0.19650616,87,SelectFromLasso,LinearRegression
20.7823271_subadd,0.0027388450205833516,39,23,0.19650616,87,SelectFromLasso,LinearRegression
5.72480643_recessive,0.002732635637871974,40,23,0.19650616,87,SelectFromLasso,LinearRegression
18.79603227_additive,0.002511304711140281,41,23,0.19650616,87,SelectFromLasso,LinearRegression
13.93448266_pager,0.0024911890186085197,42,23,0.19650616,87,SelectFromLasso,LinearRegression
5.76020519_pager,0.002477957900298794,43,23,0.19650616,87,SelectFromLasso,LinearRegression
6.44818057_pager,0.002361244065004705,44,23,0.19650616,87,SelectFromLasso,LinearRegression
4.174112881_superadd,0.002209988827891861,45,23,0.19650616,87,SelectFromLasso,LinearRegression
18.25192796_additive,0.0022013681786309603,46,23,0.19650616,87,SelectFromLasso,LinearRegression
2.68768187_overdominant,0.0020439257593651994,47,23,0.19650616,87,SelectFromLasso,LinearRegression
13.54929601_subadd,0.002006878370670464,48,23,0.19650616,87,SelectFromLasso,LinearRegression
6.61896756_underdominant,0.0019237832240847686,49,23,0.19650616,87,SelectFromLasso,LinearRegression
18.72751765_subadd,0.0019056217552328803,50,23,0.19650616,87,SelectFromLasso,LinearRegression
5.131057609_superadd,0.0018902289532133254,51,23,0.19650616,87,SelectFromLasso,LinearRegression
7.62489048_pager,0.0018271502733605272,52,23,0.19650616,87,SelectFromLasso,LinearRegression
17.8354362_superadd,0.001801518663063585,53,23,0.19650616,87,SelectFromLasso,LinearRegression
9.59111671_pager,0.001730811349065351,54,23,0.19650616,87,SelectFromLasso,LinearRegression
14.87957641_recessive,0.0017138851969877356,55,23,0.19650616,87,SelectFromLasso,LinearRegression
20.24097679_superadd,0.0016726679567903914,56,23,0.19650616,87,SelectFromLasso,LinearRegression
16.82742553_additive,0.0015369180106388968,57,23,0.19650616,87,SelectFromLasso,LinearRegression
14.83751450_heterosis,0.001521026936728026,58,23,0.19650616,87,SelectFromLasso,LinearRegression
1.240763559_superadd,0.0014112567391881981,59,23,0.19650616,87,SelectFromLasso,LinearRegression
4.74648064_recessive,0.0013774327730278935,60,23,0.19650616,87,SelectFromLasso,LinearRegression
18.46454879_overdominant,0.001375502897626688,61,23,0.19650616,87,SelectFromLasso,LinearRegression
18.83417929_overdominant,0.001362431031569674,62,23,0.19650616,87,SelectFromLasso,LinearRegression
17.34811354_additive,0.0013425316272361188,63,23,0.19650616,87,SelectFromLasso,LinearRegression
20.17612355_dominant,0.001313798654829812,64,23,0.19650616,87,SelectFromLasso,LinearRegression
16.48471638_dominant,0.0012684367231636995,65,23,0.19650616,87,SelectFromLasso,LinearRegression
17.88395402_recessive,0.001266800307392607,66,23,0.19650616,87,SelectFromLasso,LinearRegression
11.84979498_heterosis,0.0012582647600224107,67,23,0.19650616,87,SelectFromLasso,LinearRegression
7.9842975_pager,0.001242308552235073,68,23,0.19650616,87,SelectFromLasso,LinearRegression
5.135603518_underdominant,0.001168135870581225,69,23,0.19650616,87,SelectFromLasso,LinearRegression
4.72706402_superadd,0.0011349051931079436,70,23,0.19650616,87,SelectFromLasso,LinearRegression
5.106877110_additive,0.0011003922880152839,71,23,0.19650616,87,SelectFromLasso,LinearRegression
1.208965750_additive,0.0010512026556944033,72,23,0.19650616,87,SelectFromLasso,LinearRegression
7.104780432_additive,0.0008482008665042163,73,23,0.19650616,87,SelectFromLasso,LinearRegression
6.118047947_recessive,0.0008235049522563231,74,23,0.19650616,87,SelectFromLasso,LinearRegression
20.4033053_overdominant,0.0007157464561798466,75,23,0.19650616,87,SelectFromLasso,LinearRegression
4.104109543_subadd,0.0006907853449825075,76,23,0.19650616,87,SelectFromLasso,LinearRegression
2.99785875_pager,0.0006416642646293413,77,23,0.19650616,87,SelectFromLasso,LinearRegression
2.50489645_heterosis,0.0006336635172896221,78,23,0.19650616,87,SelectFromLasso,LinearRegression
2.225490083_dominant,0.0005977695793001092,79,23,0.19650616,87,SelectFromLasso,LinearRegression
7.8481561_additive,0.0004854323830887064,80,23,0.19650616,87,SelectFromLasso,LinearRegression
14.10695114_additive,0.0004235287854069758,81,23,0.19650616,87,SelectFromLasso,LinearRegression
5.34402802_pager,0.0003661612462731456,82,23,0.19650616,87,SelectFromLasso,LinearRegression
2.101682574_additive,0.00033542128113766,83,23,0.19650616,87,SelectFromLasso,LinearRegression
3.8746203_additive,0.0002523793216117387,84,23,0.19650616,87,SelectFromLasso,LinearRegression
18.87652179_subadd,-2.4863423104336535e-05,85,23,0.19650616,87,SelectFromLasso,LinearRegression
15.44489271_additive,-3.455935817465727e-05,86,23,0.19650616,87,SelectFromLasso,LinearRegression
9.54432724_dominant,-0.00021101078362788738,87,23,0.19650616,87,SelectFromLasso,LinearRegression
18.27348077_dominant,0.017858944956235193,1,24,0.20970845,96,SelectFromLasso,LinearRegression
2.241577141_additive,0.011641244166883353,2,24,0.20970845,96,SelectFromLasso,LinearRegression
7.81256435_subadd,0.007385585734999545,3,24,0.20970845,96,SelectFromLasso,LinearRegression
10.96572124_pager,0.007309003657667262,4,24,0.20970845,96,SelectFromLasso,LinearRegression
5.32671237_additive,0.0069881184985808795,5,24,0.20970845,96,SelectFromLasso,LinearRegression
1.278193050_dominant,0.006912951439970061,6,24,0.20970845,96,SelectFromLasso,LinearRegression
17.28068141_pager,0.006798085283513353,7,24,0.20970845,96,SelectFromLasso,LinearRegression
1.193477014_superadd,0.006660103974255573,8,24,0.20970845,96,SelectFromLasso,LinearRegression
8.51788566_superadd,0.00573733432755462,9,24,0.20970845,96,SelectFromLasso,LinearRegression
15.91052779_underdominant,0.005640837670939259,10,24,0.20970845,96,SelectFromLasso,LinearRegression
12.5778910_pager,0.0051952425484174235,11,24,0.20970845,96,SelectFromLasso,LinearRegression
19.55285074_additive,0.005173949063603598,12,24,0.20970845,96,SelectFromLasso,LinearRegression
17.10781090_overdominant,0.005092121986982409,13,24,0.20970845,96,SelectFromLasso,LinearRegression
6.58589797_underdominant,0.005076102147053369,14,24,0.20970845,96,SelectFromLasso,LinearRegression
7.83190616_pager,0.005036027762322355,15,24,0.20970845,96,SelectFromLasso,LinearRegression
6.50547385_subadd,0.004969972845857267,16,24,0.20970845,96,SelectFromLasso,LinearRegression
12.16572954_pager,0.004959049461538866,17,24,0.20970845,96,SelectFromLasso,LinearRegression
3.134348483_subadd,0.004925459414376208,18,24,0.20970845,96,SelectFromLasso,LinearRegression
14.14905098_additive,0.004747835809032256,19,24,0.20970845,96,SelectFromLasso,LinearRegression
2.61301474_subadd,0.0046815159144891,20,24,0.20970845,96,SelectFromLasso,LinearRegression
12.48627838_overdominant,0.004579961621284161,21,24,0.20970845,96,SelectFromLasso,LinearRegression
11.75642196_overdominant,0.004318859758842379,22,24,0.20970845,96,SelectFromLasso,LinearRegression
5.74278285_superadd,0.00428779068975357,23,24,0.20970845,96,SelectFromLasso,LinearRegression
11.70270467_subadd,0.00417893842037251,24,24,0.20970845,96,SelectFromLasso,LinearRegression
2.136908128_pager,0.00415044823987183,25,24,0.20970845,96,SelectFromLasso,LinearRegression
7.121667421_pager,0.004051212247580287,26,24,0.20970845,96,SelectFromLasso,LinearRegression
2.48473993_overdominant,0.003890621688457764,27,24,0.20970845,96,SelectFromLasso,LinearRegression
2.43698858_recessive,0.0037661582964529008,28,24,0.20970845,96,SelectFromLasso,LinearRegression
3.169055566_pager,0.003714672930096082,29,24,0.20970845,96,SelectFromLasso,LinearRegression
5.161568136_heterosis,0.00366727072905786,30,24,0.20970845,96,SelectFromLasso,LinearRegression
1.127080524_dominant,0.0036318439511087743,31,24,0.20970845,96,SelectFromLasso,LinearRegression
19.48696090_additive,0.00352061745012215,32,24,0.20970845,96,SelectFromLasso,LinearRegression
14.19872563_overdominant,0.0033890997714409,33,24,0.20970845,96,SelectFromLasso,LinearRegression
16.73797182_recessive,0.003381163085557871,34,24,0.20970845,96,SelectFromLasso,LinearRegression
5.16109752_dominant,0.003341173181427416,35,24,0.20970845,96,SelectFromLasso,LinearRegression
9.68062599_additive,0.0032622131074992733,36,24,0.20970845,96,SelectFromLasso,LinearRegression
4.158152923_pager,0.003091113582901469,37,24,0.20970845,96,SelectFromLasso,LinearRegression
3.3794212_additive,0.003012933324206901,38,24,0.20970845,96,SelectFromLasso,LinearRegression
5.131057609_superadd,0.0030045845255559887,39,24,0.20970845,96,SelectFromLasso,LinearRegression
4.132205548_additive,0.0029270057463629305,40,24,0.20970845,96,SelectFromLasso,LinearRegression
17.34811354_additive,0.002923623843542359,41,24,0.20970845,96,SelectFromLasso,LinearRegression
13.110044170_superadd,0.0028935515459848704,42,24,0.20970845,96,SelectFromLasso,LinearRegression
7.138556517_subadd,0.0027650909231494293,43,24,0.20970845,96,SelectFromLasso,LinearRegression
18.11869704_overdominant,0.002714972279908192,44,24,0.20970845,96,SelectFromLasso,LinearRegression
4.138934139_subadd,0.0024917030048992673,45,24,0.20970845,96,SelectFromLasso,LinearRegression
20.24097679_superadd,0.00246515607194548,46,24,0.20970845,96,SelectFromLasso,LinearRegression
14.83751450_heterosis,0.0024594591290738655,47,24,0.20970845,96,SelectFromLasso,LinearRegression
20.37971642_additive,0.0024470507059819037,48,24,0.20970845,96,SelectFromLasso,LinearRegression
2.102224240_superadd,0.002438884838819808,49,24,0.20970845,96,SelectFromLasso,LinearRegression
16.77212706_recessive,0.002424595894132363,50,24,0.20970845,96,SelectFromLasso,LinearRegression
14.87957641_recessive,0.0024199549010629462,51,24,0.20970845,96,SelectFromLasso,LinearRegression
7.75663752_pager,0.002156079665373074,52,24,0.20970845,96,SelectFromLasso,LinearRegression
1.49657869_dominant,0.0021302392568927297,53,24,0.20970845,96,SelectFromLasso,LinearRegression
18.87652179_subadd,0.0020617852079137166,54,24,0.20970845,96,SelectFromLasso,LinearRegression
1.221270025_subadd,0.001993202474817911,55,24,0.20970845,96,SelectFromLasso,LinearRegression
4.80831966_superadd,0.0019315960442417258,56,24,0.20970845,96,SelectFromLasso,LinearRegression
6.96619125_dominant,0.0019210426384358658,57,24,0.20970845,96,SelectFromLasso,LinearRegression
18.64382001_subadd,0.0019200886269354167,58,24,0.20970845,96,SelectFromLasso,LinearRegression
5.25957870_pager,0.0018838915395533408,59,24,0.20970845,96,SelectFromLasso,LinearRegression
6.8679887_pager,0.0017679278838685952,60,24,0.20970845,96,SelectFromLasso,LinearRegression
18.30511716_additive,0.0017225578993373947,61,24,0.20970845,96,SelectFromLasso,LinearRegression
5.113795948_additive,0.0016621782044423073,62,24,0.20970845,96,SelectFromLasso,LinearRegression
13.61208000_superadd,0.001658174154181954,63,24,0.20970845,96,SelectFromLasso,LinearRegression
13.93448266_pager,0.001630342221693798,64,24,0.20970845,96,SelectFromLasso,LinearRegression
20.10314525_dominant,0.0015422268384465343,65,24,0.20970845,96,SelectFromLasso,LinearRegression
4.22702295_pager,0.0014108118333028684,66,24,0.20970845,96,SelectFromLasso,LinearRegression
5.108585220_subadd,0.0013269823255589452,67,24,0.20970845,96,SelectFromLasso,LinearRegression
8.81088777_heterosis,0.001313529783748346,68,24,0.20970845,96,SelectFromLasso,LinearRegression
16.56957029_dominant,0.0013127098965549566,69,24,0.20970845,96,SelectFromLasso,LinearRegression
1.52970787_additive,0.001255259656681047,70,24,0.20970845,96,SelectFromLasso,LinearRegression
20.35391656_subadd,0.0011912012355835156,71,24,0.20970845,96,SelectFromLasso,LinearRegression
6.13270067_underdominant,0.0011733879339227771,72,24,0.20970845,96,SelectFromLasso,LinearRegression
10.102955893_additive,0.001166849720590033,73,24,0.20970845,96,SelectFromLasso,LinearRegression
17.88395402_recessive,0.001141620152164271,74,24,0.20970845,96,SelectFromLasso,LinearRegression
16.88196154_additive,0.0011308175063686231,75,24,0.20970845,96,SelectFromLasso,LinearRegression
19.19118984_additive,0.00111984550902251,76,24,0.20970845,96,SelectFromLasso,LinearRegression
2.34873613_additive,0.0010838773204240703,77,24,0.20970845,96,SelectFromLasso,LinearRegression
2.68000470_additive,0.0010477790427336653,78,24,0.20970845,96,SelectFromLasso,LinearRegression
4.22304898_pager,0.0009984141104670175,79,24,0.20970845,96,SelectFromLasso,LinearRegression
1.166630951_subadd,0.0008683969184767815,80,24,0.20970845,96,SelectFromLasso,LinearRegression
13.56347352_overdominant,0.0008322439379490587,81,24,0.20970845,96,SelectFromLasso,LinearRegression
19.19408529_additive,0.0006075055924345318,82,24,0.20970845,96,SelectFromLasso,LinearRegression
17.27251602_additive,0.0005114744794339843,83,24,0.20970845,96,SelectFromLasso,LinearRegression
9.57979596_pager,0.0004957623352981511,84,24,0.20970845,96,SelectFromLasso,LinearRegression
8.48600633_recessive,0.0004262007414896429,85,24,0.20970845,96,SelectFromLasso,LinearRegression
9.62130316_heterosis,0.0003956067189197243,86,24,0.20970845,96,SelectFromLasso,LinearRegression
13.17925333_recessive,0.00029393218195744694,87,24,0.20970845,96,SelectFromLasso,LinearRegression
9.59597493_pager,0.00026203846026221834,88,24,0.20970845,96,SelectFromLasso,LinearRegression
20.40339215_underdominant,0.00019740926538331705,89,24,0.20970845,96,SelectFromLasso,LinearRegression
5.49403051_superadd,0.00017001215445280882,90,24,0.20970845,96,SelectFromLasso,LinearRegression
9.64840652_additive,0.00015490703474605795,91,24,0.20970845,96,SelectFromLasso,LinearRegression
5.126966697_pager,0.00012659657856508354,92,24,0.20970845,96,SelectFromLasso,LinearRegression
9.46380710_additive,-1.4992148165575703e-05,93,24,0.20970845,96,SelectFromLasso,LinearRegression
2.96201769_superadd,-0.0002513045682481274,94,24,0.20970845,96,SelectFromLasso,LinearRegression
9.56688306_overdominant,-0.00039786707689141385,95,24,0.20970845,96,SelectFromLasso,LinearRegression
12.2422706_superadd,-0.000979152268700093,96,24,0.20970845,96,SelectFromLasso,LinearRegression
1.280941095_dominant,0.021285640646479743,1,25,0.21552145,96,SelectFromLasso,LinearRegression
5.81103598_additive,0.011175177009699038,2,25,0.21552145,96,SelectFromLasso,LinearRegression
7.127947487_additive,0.0074618186584827105,3,25,0.21552145,96,SelectFromLasso,LinearRegression
17.28068141_pager,0.007022203714632429,4,25,0.21552145,96,SelectFromLasso,LinearRegression
4.112514664_overdominant,0.006900154319708473,5,25,0.21552145,96,SelectFromLasso,LinearRegression
3.169055566_pager,0.006606101622811339,6,25,0.21552145,96,SelectFromLasso,LinearRegression
5.79961085_additive,0.00651577342410121,7,25,0.21552145,96,SelectFromLasso,LinearRegression
16.56787973_additive,0.006454232496117162,8,25,0.21552145,96,SelectFromLasso,LinearRegression
16.14298100_overdominant,0.006261649245770669,9,25,0.21552145,96,SelectFromLasso,LinearRegression
3.110196441_subadd,0.006043095524007975,10,25,0.21552145,96,SelectFromLasso,LinearRegression
1.203085725_subadd,0.005773102982157421,11,25,0.21552145,96,SelectFromLasso,LinearRegression
16.73797182_recessive,0.005583820009698784,12,25,0.21552145,96,SelectFromLasso,LinearRegression
2.126208123_subadd,0.005548082389179717,13,25,0.21552145,96,SelectFromLasso,LinearRegression
9.64334748_pager,0.005539374571107309,14,25,0.21552145,96,SelectFromLasso,LinearRegression
10.110488054_additive,0.00524268425882358,15,25,0.21552145,96,SelectFromLasso,LinearRegression
6.96699103_subadd,0.00518932449654906,16,25,0.21552145,96,SelectFromLasso,LinearRegression
10.23496839_subadd,0.005069267707136866,17,25,0.21552145,96,SelectFromLasso,LinearRegression
6.50547385_subadd,0.005033009848052985,18,25,0.21552145,96,SelectFromLasso,LinearRegression
5.59827694_subadd,0.0049884715097596845,19,25,0.21552145,96,SelectFromLasso,LinearRegression
2.100585028_additive,0.004897135944695272,20,25,0.21552145,96,SelectFromLasso,LinearRegression
4.178462183_additive,0.004823735017257835,21,25,0.21552145,96,SelectFromLasso,LinearRegression
5.32582560_additive,0.004748267678841421,22,25,0.21552145,96,SelectFromLasso,LinearRegression
7.2712785_subadd,0.004694372420321727,23,25,0.21552145,96,SelectFromLasso,LinearRegression
2.87684703_overdominant,0.004642399917890287,24,25,0.21552145,96,SelectFromLasso,LinearRegression
15.57458300_dominant,0.004641343100972767,25,25,0.21552145,96,SelectFromLasso,LinearRegression
6.21375199_underdominant,0.004502708543779253,26,25,0.21552145,96,SelectFromLasso,LinearRegression
15.63587058_dominant,0.004480795677201926,27,25,0.21552145,96,SelectFromLasso,LinearRegression
1.143374335_heterosis,0.004479822745687806,28,25,0.21552145,96,SelectFromLasso,LinearRegression
12.9313363_recessive,0.0044213021039543774,29,25,0.21552145,96,SelectFromLasso,LinearRegression
11.29625509_subadd,0.004129476138474958,30,25,0.21552145,96,SelectFromLasso,LinearRegression
20.35391656_subadd,0.0041211362663935505,31,25,0.21552145,96,SelectFromLasso,LinearRegression
9.72315350_recessive,0.0041082949998256565,32,25,0.21552145,96,SelectFromLasso,LinearRegression
13.54929601_subadd,0.004005117220392121,33,25,0.21552145,96,SelectFromLasso,LinearRegression
14.14550605_dominant,0.003973074347947271,34,25,0.21552145,96,SelectFromLasso,LinearRegression
4.158070177_underdominant,0.003903188035065297,35,25,0.21552145,96,SelectFromLasso,LinearRegression
12.5778910_pager,0.0039009482203909095,36,25,0.21552145,96,SelectFromLasso,LinearRegression
2.68337880_additive,0.003831697892380044,37,25,0.21552145,96,SelectFromLasso,LinearRegression
17.10781090_overdominant,0.00362624469171034,38,25,0.21552145,96,SelectFromLasso,LinearRegression
18.24016027_subadd,0.0035852727445859845,39,25,0.21552145,96,SelectFromLasso,LinearRegression
7.80942855_recessive,0.003528011597277456,40,25,0.21552145,96,SelectFromLasso,LinearRegression
7.57689893_additive,0.0034878042487974147,41,25,0.21552145,96,SelectFromLasso,LinearRegression
3.137880932_additive,0.0034114020408918776,42,25,0.21552145,96,SelectFromLasso,LinearRegression
16.22325948_dominant,0.0032790947919856526,43,25,0.21552145,96,SelectFromLasso,LinearRegression
4.138934139_subadd,0.003229758057477926,44,25,0.21552145,96,SelectFromLasso,LinearRegression
4.132457938_pager,0.0031432762374016855,45,25,0.21552145,96,SelectFromLasso,LinearRegression
6.59427465_recessive,0.0031383015849685515,46,25,0.21552145,96,SelectFromLasso,LinearRegression
17.64081157_pager,0.00313436213218273,47,25,0.21552145,96,SelectFromLasso,LinearRegression
3.136165936_pager,0.0030583514519326106,48,25,0.21552145,96,SelectFromLasso,LinearRegression
17.69127482_pager,0.002963246558054582,49,25,0.21552145,96,SelectFromLasso,LinearRegression
6.8679887_pager,0.0028310973932070015,50,25,0.21552145,96,SelectFromLasso,LinearRegression
19.19408529_additive,0.002730833515209342,51,25,0.21552145,96,SelectFromLasso,LinearRegression
17.34811354_additive,0.0026606368386627986,52,25,0.21552145,96,SelectFromLasso,LinearRegression
16.2858981_underdominant,0.0026393385030362092,53,25,0.21552145,96,SelectFromLasso,LinearRegression
8.80103160_superadd,0.0025751279026176,54,25,0.21552145,96,SelectFromLasso,LinearRegression
2.40751228_overdominant,0.002574082499404244,55,25,0.21552145,96,SelectFromLasso,LinearRegression
20.6798768_dominant,0.0024757859566182515,56,25,0.21552145,96,SelectFromLasso,LinearRegression
12.48627838_overdominant,0.0024732745784236056,57,25,0.21552145,96,SelectFromLasso,LinearRegression
6.44314446_pager,0.0023622363278383764,58,25,0.21552145,96,SelectFromLasso,LinearRegression
